dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1591250400,2020-06-04 06:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,13.2,4.2,10.49,14.89,1009,,,54,11,360,,,,,0,800,Clear,sky is clear,01n
1591254000,2020-06-04 07:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,13.72,4.6,10.49,14.89,1009,,,50,11,360,,,,,0,800,Clear,sky is clear,01n
1591257600,2020-06-04 08:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,14.09,5.95,10.77,16.47,1010,,,54,10,360,,,,,0,800,Clear,sky is clear,01n
1591261200,2020-06-04 09:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,14.1,5.75,10.77,16.47,1010,,,50,10,350,,,,,0,800,Clear,sky is clear,01n
1591264800,2020-06-04 10:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,14.09,5.74,10.77,16.47,1010,,,50,10,360,,,,,0,800,Clear,sky is clear,01n
1591268400,2020-06-04 11:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,13.99,6,10.61,15,1011,,,44,9,350,,,,,0,800,Clear,sky is clear,01n
1591272000,2020-06-04 12:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,13.43,4.81,10.61,14.51,1011,,,47,10,360,,,,,0,800,Clear,sky is clear,01n
1591275600,2020-06-04 13:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,13.46,4.7,10.61,14.51,1011,,,44,10,360,,,,,0,800,Clear,sky is clear,01n
1591279200,2020-06-04 14:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,12.37,4.85,9.2,14,1011,,,44,8,10,,,,,92,804,Clouds,overcast clouds,04n
1591282800,2020-06-04 15:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,11.77,5.85,9.2,13,1012,,,50,6,360,,,,,92,804,Clouds,overcast clouds,04n
1591286400,2020-06-04 16:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,10.78,4.52,9.2,11.3,1012,,,62,7,340,,,,,92,804,Clouds,overcast clouds,04n
1591290000,2020-06-04 17:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.87,3.14,7.84,9.54,1012,,,66,6,340,,,,,0,800,Clear,sky is clear,01n
1591293600,2020-06-04 18:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.36,2.37,7.84,9.54,1012,,,61,6,340,,,,,0,800,Clear,sky is clear,01n
1591297200,2020-06-04 19:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.81,1.7,7,9.54,1012,,,60,6,340,,,,,0,800,Clear,sky is clear,01n
1591300800,2020-06-04 20:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.37,1.3,7,8.62,1012,,,63,6,350,,,,,89,804,Clouds,overcast clouds,04n
1591304400,2020-06-04 21:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.39,2.03,7,8.62,1012,,,63,5,350,,,,,89,804,Clouds,overcast clouds,04n
1591308000,2020-06-04 22:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.9,2.54,7.02,8.62,1012,,,61,5,350,,,,,89,804,Clouds,overcast clouds,04n
1591311600,2020-06-04 23:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.57,3.17,7,9,1013,,,70,4,310,,,,,0,800,Clear,sky is clear,01n
1591315200,2020-06-05 00:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.11,2.58,7.1,9,1013,,,75,6,340,,,,,75,803,Clouds,broken clouds,04n
1591318800,2020-06-05 01:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.1,2.78,7.1,9,1013,,,81,6,340,,,,,75,803,Clouds,broken clouds,04n
1591322400,2020-06-05 02:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.43,3.18,7.1,10.1,1013,,,81,6,340,,,,,75,803,Clouds,broken clouds,04n
1591326000,2020-06-05 03:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.46,3.21,7.1,10.1,1013,,,81,6,330,,,,,75,803,Clouds,broken clouds,04n
1591329600,2020-06-05 04:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.9,2.75,7,10.1,1013,,,87,6,340,,,,,75,803,Clouds,broken clouds,04n
1591333200,2020-06-05 05:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.39,3.83,7,10.88,1014,,,81,5,340,,,,,75,803,Clouds,broken clouds,04n
1591336800,2020-06-05 06:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.98,4.31,8,10.88,1014,,,75,5,330,,,,,75,803,Clouds,broken clouds,04n
1591340400,2020-06-05 07:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,9.45,5.22,8.58,10.88,1014,,,66,4,330,,,,,40,802,Clouds,scattered clouds,03n
1591344000,2020-06-05 08:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,10.75,5.67,8.76,11.86,1014,,,57,5,320,,,,,40,802,Clouds,scattered clouds,03n
1591347600,2020-06-05 09:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,10.73,5.35,8.76,11.86,1014,,,50,5,340,,,,,40,802,Clouds,scattered clouds,03n
1591351200,2020-06-05 10:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,11.28,6.68,8.76,12,1014,,,50,4,310,,,,,72,803,Clouds,broken clouds,04n
1591354800,2020-06-05 11:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,11.3,5.83,9.31,12,1014,,,46,5,330,,,,,0,800,Clear,sky is clear,01n
1591358400,2020-06-05 12:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,11.26,5.78,9.31,12,1013,,,46,5,320,,,,,0,800,Clear,sky is clear,01n
1591362000,2020-06-05 13:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,11.3,5.56,9.31,12,1013,,,40,5,320,,,,,0,800,Clear,sky is clear,01n
1591365600,2020-06-05 14:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,10.21,4.76,8.35,11,1013,,,50,5,350,,,,,40,802,Clouds,scattered clouds,03n
1591369200,2020-06-05 15:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,9.66,4.26,8.35,10.55,1013,,,53,5,350,,,,,75,803,Clouds,broken clouds,04n
1591372800,2020-06-05 16:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,9.15,4.3,8.35,10.55,1013,,,51,4,360,,,,,75,803,Clouds,broken clouds,04n
1591376400,2020-06-05 17:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.76,2.91,6.77,8.57,1013,,,56,4,350,,,,,75,803,Clouds,broken clouds,04n
1591380000,2020-06-05 18:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.75,2.9,6.77,8.57,1013,,,56,4,350,,,,,75,803,Clouds,broken clouds,04n
1591383600,2020-06-05 19:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.23,3.31,6.77,8.57,1013,,,65,3,310,,,,,75,803,Clouds,broken clouds,04n
1591387200,2020-06-05 20:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,6.67,2.29,6,8.35,1013,,,75,4,310,,,,,75,803,Clouds,broken clouds,04n
1591390800,2020-06-05 21:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,6.71,2.34,6,8.35,1012,,,75,4,330,,,,,75,803,Clouds,broken clouds,04n
1591394400,2020-06-05 22:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,6.67,0.73,6,8.35,1013,,,70,6,340,,,,,100,804,Clouds,overcast clouds,04n
1591398000,2020-06-05 23:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,6.62,0.67,6,8.05,1013,,,70,6,340,,,,,0,800,Clear,sky is clear,01n
1591401600,2020-06-06 00:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.16,0.43,6.95,8.05,1013,,,65,7,330,,,,,0,800,Clear,sky is clear,01n
1591405200,2020-06-06 01:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.15,-0.11,6.95,8.05,1013,,,70,8,340,,,,,40,802,Clouds,scattered clouds,03n
1591408800,2020-06-06 02:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.22,0.25,7.68,9.03,1013,,,65,9,350,,,,,19,801,Clouds,few clouds,02n
1591412400,2020-06-06 03:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.73,-0.14,7,9.03,1013,,,70,9,340,,,,,75,803,Clouds,broken clouds,04n
1591416000,2020-06-06 04:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.69,-0.89,7,9.03,1014,,,70,10,350,,,,,19,801,Clouds,few clouds,02n
1591419600,2020-06-06 05:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.08,-2.13,6,9.2,1014,,,75,11,350,,,,,0,800,Clear,sky is clear,01n
1591423200,2020-06-06 06:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.65,-1.63,6.5,9.2,1014,,,70,11,360,,,,,0,800,Clear,sky is clear,01n
1591426800,2020-06-06 07:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.61,-2.55,6.5,9.2,1014,,,65,12,360,,,,,0,800,Clear,sky is clear,01n
1591430400,2020-06-06 08:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.92,-2.34,6.9,8.7,1015,,,61,12,360,,,,,29,802,Clouds,scattered clouds,03n
1591434000,2020-06-06 09:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.92,-2.34,6.9,8.7,1015,,,61,12,350,,,,,29,802,Clouds,scattered clouds,03n
1591437600,2020-06-06 10:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.92,-2.34,6.9,8.7,1015,,,61,12,360,,,,,29,802,Clouds,scattered clouds,03n
1591441200,2020-06-06 11:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.26,-3.02,5.65,8,1016,,,63,12,360,,,,,0,800,Clear,sky is clear,01n
1591444800,2020-06-06 12:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,6.71,-4.35,5.65,7,1016,,,63,13,10,,,,,20,801,Clouds,few clouds,02n
1591448400,2020-06-06 13:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,6.72,-5.27,5.65,7,1016,,,56,14,360,,,,,40,802,Clouds,scattered clouds,03n
1591452000,2020-06-06 14:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,4.81,-5.75,4.02,5.22,1017,,,65,12,360,,,,,0,800,Clear,sky is clear,01n
1591455600,2020-06-06 15:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,4.29,-6.22,4,5.22,1017,,,69,12,10,,,,,75,803,Clouds,broken clouds,04n
1591459200,2020-06-06 16:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.75,-6.83,3,5.22,1017,,,69,12,360,,,,,75,803,Clouds,broken clouds,04n
1591462800,2020-06-06 17:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,2.18,-9.41,1.8,2.7,1018,,,64,13,10,,,,,75,803,Clouds,broken clouds,04n
1591466400,2020-06-06 18:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,2.19,-8,1.8,2.7,1018,,,64,11,10,,,,,75,803,Clouds,broken clouds,04n
1591470000,2020-06-06 19:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,1.65,-8.48,1,2.7,1018,,,69,11,360,,,,,75,803,Clouds,broken clouds,04n
1591473600,2020-06-06 20:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,1.17,-8.08,0.54,1.84,1018,,,80,10,360,,,,,75,803,Clouds,broken clouds,04n
1591477200,2020-06-06 21:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,1.18,-8.2,0.54,1.84,1018,,,74,10,360,,,,,75,803,Clouds,broken clouds,04n
1591480800,2020-06-06 22:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,1.17,-8.21,0.54,1.84,1018,,,74,10,360,,,,,75,803,Clouds,broken clouds,04n
1591484400,2020-06-06 23:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,1.43,-8.62,1,2.3,1019,,,74,11,360,,,,,75,803,Clouds,broken clouds,04n
1591488000,2020-06-07 00:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,1.46,-8.58,1,2.3,1019,,,74,11,360,,,,,75,803,Clouds,broken clouds,04n
1591491600,2020-06-07 01:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,1.96,-8.84,1.53,2.3,1019,,,69,12,360,,,,,75,803,Clouds,broken clouds,04n
1591495200,2020-06-07 02:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,2.8,-7.9,2,4.1,1018,,,69,12,10,,,,,75,803,Clouds,broken clouds,04n
1591498800,2020-06-07 03:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.35,-6.58,3,4.1,1018,,,69,11,10,,,,,75,803,Clouds,broken clouds,04n
1591502400,2020-06-07 04:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.86,-6.84,3.41,4.1,1018,,,64,12,10,,,,,75,803,Clouds,broken clouds,04n
1591506000,2020-06-07 05:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,5.25,-6.09,4.95,6.05,1018,,,60,13,10,,,,,75,803,Clouds,broken clouds,04n
1591509600,2020-06-07 06:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,4.77,-6.52,4,6.05,1019,,,64,13,10,,,,,75,803,Clouds,broken clouds,04n
1591513200,2020-06-07 07:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,4.72,-7.28,4,6.05,1018,,,64,14,360,,,,,75,803,Clouds,broken clouds,04n
1591516800,2020-06-07 08:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,5.05,-6.32,4,6.47,1019,,,60,13,10,,,,,75,803,Clouds,broken clouds,04n
1591520400,2020-06-07 09:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,5.61,-6.51,5,6.47,1019,,,56,14,360,,,,,75,803,Clouds,broken clouds,04n
1591524000,2020-06-07 10:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,5.58,-6.54,5,6.47,1019,,,56,14,10,,,,,75,803,Clouds,broken clouds,04n
1591527600,2020-06-07 11:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,5.26,-6.9,5,5.75,1019,,,56,14,20,,,,,40,802,Clouds,scattered clouds,03n
1591531200,2020-06-07 12:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,4.77,-7.33,4,5.75,1019,,,60,14,20,,,,,40,802,Clouds,scattered clouds,03n
1591534800,2020-06-07 13:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,4.73,-6.68,4,5.75,1019,,,60,13,20,,,,,0,800,Clear,sky is clear,01n
1591538400,2020-06-07 14:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,4.1,-5.98,3.95,4.55,1019,,,60,11,20,,,,,0,800,Clear,sky is clear,01n
1591542000,2020-06-07 15:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,4.1,-6.68,3.95,4.55,1019,,,60,12,20,,,,,0,800,Clear,sky is clear,01n
1591545600,2020-06-07 16:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.57,-7.17,3,4.55,1019,,,64,12,20,,,,,0,800,Clear,sky is clear,01n
1591549200,2020-06-07 17:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,2.11,-7.97,1.64,3.04,1019,,,69,11,30,,,,,0,800,Clear,sky is clear,01n
1591552800,2020-06-07 18:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,2.11,-6.57,1.64,3.04,1019,,,69,9,20,,,,,0,800,Clear,sky is clear,01n
1591556400,2020-06-07 19:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,1.58,-6.91,1,3.04,1019,,,80,9,20,,,,,0,800,Clear,sky is clear,01n
1591560000,2020-06-07 20:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,1.42,-7.09,1,2.86,1019,,,80,9,20,,,,,0,800,Clear,sky is clear,01n
1591563600,2020-06-07 21:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,1.45,-5.66,1,2.86,1019,,,80,7,30,,,,,0,800,Clear,sky is clear,01n
1591567200,2020-06-07 22:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,1.95,-6.63,1.16,2.86,1019,,,74,9,20,,,,,0,800,Clear,sky is clear,01n
1591570800,2020-06-07 23:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,2.44,-6.9,2,3.68,1020,,,69,10,20,,,,,0,800,Clear,sky is clear,01n
1591574400,2020-06-08 00:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,2.96,-7.15,2.4,3.68,1020,,,64,11,20,,,,,0,800,Clear,sky is clear,01n
1591578000,2020-06-08 01:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.5,-8.75,2.4,4,1021,,,60,14,20,,,,,0,800,Clear,sky is clear,01n
1591581600,2020-06-08 02:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,5.09,-5.69,4.69,5.68,1019,,,56,12,20,,,,,3,800,Clear,sky is clear,01n
1591585200,2020-06-08 03:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,5.1,-4.98,4.69,5.68,1019,,,56,11,30,,,,,3,800,Clear,sky is clear,01n
1591588800,2020-06-08 04:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,5.62,-4.52,4.69,6,1019,,,52,11,30,,,,,3,800,Clear,sky is clear,01n
1591592400,2020-06-08 05:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.23,-2.73,7,7.71,1020,,,52,11,20,,,,,0,800,Clear,sky is clear,01n
1591596000,2020-06-08 06:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.74,-3.1,7.11,8,1020,,,45,12,30,,,,,0,800,Clear,sky is clear,01n
1591599600,2020-06-08 07:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.29,-1.2,7.11,9,1020,,,42,10,20,,,,,0,800,Clear,sky is clear,01n
1591603200,2020-06-08 08:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,9.04,-0.95,8.12,9.62,1019,,,45,11,30,,,,,0,800,Clear,sky is clear,01n
1591606800,2020-06-08 09:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,9.04,-2.35,8.12,9.62,1019,,,45,13,20,,,,,0,800,Clear,sky is clear,01n
1591610400,2020-06-08 10:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,9.04,-1.07,8.12,9.62,1019,,,42,11,30,,,,,0,800,Clear,sky is clear,01n
1591614000,2020-06-08 11:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,9.11,-0.99,8.68,9.48,1020,,,42,11,20,,,,,0,800,Clear,sky is clear,01n
1591617600,2020-06-08 12:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,9.11,-0.88,8.68,9.48,1020,,,45,11,20,,,,,0,800,Clear,sky is clear,01n
1591621200,2020-06-08 13:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,9.11,-0.02,8.68,9.48,1020,,,49,10,20,,,,,0,800,Clear,sky is clear,01n
1591624800,2020-06-08 14:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.4,-1.7,7,7.95,1019,,,56,10,30,,,,,0,800,Clear,sky is clear,01n
1591628400,2020-06-08 15:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,6.92,-0.71,6,7.95,1019,,,60,8,30,,,,,0,800,Clear,sky is clear,01n
1591632000,2020-06-08 16:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,6.34,-0.51,5,7.95,1019,,,65,7,30,,,,,0,800,Clear,sky is clear,01n
1591635600,2020-06-08 17:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,4.47,-3.22,4,5.55,1019,,,69,8,10,,,,,0,800,Clear,sky is clear,01n
1591639200,2020-06-08 18:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,4,-2.92,3,5.55,1019,,,74,7,20,,,,,0,800,Clear,sky is clear,01n
1591642800,2020-06-08 19:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.41,-3.43,2,5.55,1019,,,80,7,30,,,,,0,800,Clear,sky is clear,01n
1591646400,2020-06-08 20:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.45,-2.69,2,5.82,1018,,,80,6,20,,,,,16,801,Clouds,few clouds,02n
1591650000,2020-06-08 21:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.04,-0.91,1,5.82,1018,,,86,3,50,,,,,16,801,Clouds,few clouds,02n
1591653600,2020-06-08 22:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.45,0.11,2,5.82,1018,,,80,2,30,,,,,16,801,Clouds,few clouds,02n
1591657200,2020-06-08 23:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,5.47,2.12,4,7.71,1017,,,69,2,40,,,,,0,800,Clear,sky is clear,01n
1591660800,2020-06-09 00:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,6.56,3.79,6,7.71,1017,,,60,0.99,106,,,,,0,800,Clear,sky is clear,01n
1591664400,2020-06-09 01:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.06,3.38,6.23,7.71,1017,,,52,2,260,,,,,0,800,Clear,sky is clear,01n
1591668000,2020-06-09 02:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.93,5,7.6,9.51,1016,,,39,2,250,,,,,95,804,Clouds,overcast clouds,04n
1591671600,2020-06-09 03:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.93,3.82,7.6,9.51,1016,,,45,4,270,,,,,95,804,Clouds,overcast clouds,04n
1591675200,2020-06-09 04:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.4,4.08,7.6,9.51,1016,,,49,3,270,,,,,95,804,Clouds,overcast clouds,04n
1591678800,2020-06-09 05:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,9.38,4.91,8.5,11.2,1015,,,42,3,270,,,,,0,800,Clear,sky is clear,01n
1591682400,2020-06-09 06:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,9.4,4.82,8.5,11.2,1015,,,39,3,260,,,,,0,800,Clear,sky is clear,01n
1591686000,2020-06-09 07:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.85,3.18,8,11.2,1015,,,49,5,270,,,,,0,800,Clear,sky is clear,01n
1591689600,2020-06-09 08:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.73,4.78,7.47,9.27,1014,,,39,2,260,,,,,100,804,Clouds,overcast clouds,04n
1591693200,2020-06-09 09:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.72,4.77,7.47,9.27,1014,,,39,2,220,,,,,100,804,Clouds,overcast clouds,04n
1591696800,2020-06-09 10:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.73,3.97,7.47,9.27,1014,,,36,3,270,,,,,100,804,Clouds,overcast clouds,04n
1591700400,2020-06-09 11:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.93,5,7.97,9.47,1014,,,39,2,290,,,,,0,800,Clear,sky is clear,01n
1591704000,2020-06-09 12:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.93,3.6,7.97,9.47,1014,,,39,4,260,,,,,0,800,Clear,sky is clear,01n
1591707600,2020-06-09 13:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.93,4.3,7.97,9.47,1014,,,39,3,250,,,,,0,800,Clear,sky is clear,01n
1591711200,2020-06-09 14:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.71,4.17,7.41,9.51,1013,,,42,3,250,,,,,88,804,Clouds,overcast clouds,04n
1591714800,2020-06-09 15:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.69,3.56,7.41,9.51,1013,,,45,4,240,,,,,88,804,Clouds,overcast clouds,04n
1591718400,2020-06-09 16:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.71,4.1,7.41,9.51,1013,,,59,4,220,,,,,75,803,Clouds,broken clouds,04n
1591722000,2020-06-09 17:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.7,3.01,5.97,8.47,1012,,,61,4,220,,,,,75,803,Clouds,broken clouds,04n
1591725600,2020-06-09 18:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,6.67,2.13,5.97,8.47,1012,,,70,4,210,,,,,0,800,Clear,sky is clear,01n
1591729200,2020-06-09 19:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,6.64,0.69,5.97,8.47,1012,,,70,6,210,,,,,75,803,Clouds,broken clouds,04n
1591732800,2020-06-09 20:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,6.63,1.92,5.69,7.09,1011,,,65,4,200,,,,,75,803,Clouds,broken clouds,04n
1591736400,2020-06-09 21:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,6.11,0.94,5.69,7.09,1010,,,75,5,200,,,,,75,500,Rain,light rain,10n
1591740000,2020-06-09 22:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,6.1,1.3,5.69,7.09,1010,,,87,5,190,,,,,75,500,Rain,light rain,10n
1591743600,2020-06-09 23:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,6.35,1.79,6,7.11,1010,,,93,5,190,,,,,75,500,Rain,light rain,10n
1591747200,2020-06-10 00:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,6.87,1.71,6.31,7.11,1009,,,93,6,200,,,,,75,500,Rain,light rain,10n
1591750800,2020-06-10 01:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,6.88,1.25,6.31,7.11,1009,,,100,7,200,,,,,75,500,Rain,light rain,10n
1591754400,2020-06-10 02:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.23,2.22,8,9.25,1008,,,100,8,210,,,,,75,803,Clouds,broken clouds,04n
1591758000,2020-06-10 03:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.75,2.61,8.05,9.25,1007,,,93,8,210,,,,,75,803,Clouds,broken clouds,04n
1591761600,2020-06-10 04:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,9.29,3.05,8.05,10,1007,,,87,8,200,,,,,75,803,Clouds,broken clouds,04n
1591765200,2020-06-10 05:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,11.63,5.46,10.08,12.08,1006,,,76,8,200,,1,,,0,500,Rain,light rain,10n
1591768800,2020-06-10 06:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,11.61,5.66,10.08,12.08,1006,,,81,8,210,,,,,75,520,Rain,light intensity shower rain,09n
1591772400,2020-06-10 07:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,11.1,6.25,10.08,12.08,1005,,,93,7,240,,,,,75,520,Rain,light intensity shower rain,09n
1591776000,2020-06-10 08:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,11.69,7,11,13.02,1004,,,93,7,240,,,,,75,500,Rain,light rain,10n
1591779600,2020-06-10 09:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,11.73,7.75,11,13.02,1004,,,93,6,250,,,,,90,500,Rain,light rain,10n
1591783200,2020-06-10 10:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,11.69,6.3,11,13.02,1004,,,93,8,240,,,,,75,500,Rain,light rain,10n
1591786800,2020-06-10 11:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,9.19,4.82,8.06,10,1002,,,100,6,220,,,,,75,500,Rain,light rain,10n
